Hotel_Name,Hotel_Address,Average_Score,lat,lng,location,country,address
Austria Trend Hotel Savoyen Vienna,Rennweg 16 03 Landstra e 1030 Vienna Austria,8.9,48.1950444,16.3844751,Unknown,Austria,Austria
Austria Trend Hotel Doppio Wien,Rennweg 99 Rinnboeckstrasse 1 03 Landstra e 1030 Vienna Austria,8.7,48.1854312,16.404884,Vienna,Austria,"99, Erdbergstraße, Prater, Vienna, Vienna, 1030, Austria"
K West Hotel Spa,Richmond Way Hammersmith and Fulham London W14 0AX United Kingdom,8.4,51.5013149,-0.2174459,London,United Kingdom,"Richmond Way, Brook Green, London Borough of Hammersmith and Fulham, London, Greater London, England, W14 0AU, United Kingdom"
Appartement Hotel an der Riemergasse,Riemergasse 8 01 Innere Stadt 1010 Vienna Austria,9.2,48.2071576,16.3765913,Vienna,Austria,"Riemergasse, Stubenviertel, Innere Stadt, Vienna, 1010, Austria"
Saint SHERMIN bed breakfast champagne,Rilke Platz 7 04 Wieden 1040 Vienna Austria,9.0,48.1978409,16.367087,Vienna,Austria,"Rilkeplatz, Freihausviertel, KG Wieden, Wieden, Vienna, 1040, Austria"
The Wittmore Adults Only,Riudarenes 7 Ciutat Vella 08002 Barcelona Spain,9.4,41.380939,2.1796095,Barcelona,Spain,"The Wittmore, 7, Carrer de Riudarenes, Gothic Quarter, Old Town, Barcelona, Barcelonès, Barcelona, Catalonia, 08001, Spain"
Le Meridien Vienna,Robert Stolz Platz 1 01 Innere Stadt 1010 Vienna Austria,8.3,48.2027296,16.3661211,Vienna,Austria,"Robert-Stolz-Platz, Kärntner Viertel, Innere Stadt, Vienna, 1010, Austria"
The College Hotel,Roelof Hartstraat 1 Oud Zuid 1071 VE Amsterdam Netherlands,8.3,52.3527675,4.88373,Amsterdam,Netherlands,"1, Roelof Hartstraat, Duivelseiland, Amsterdam, North Holland, 1071VE, Netherlands"
Hotel Roemer Amsterdam,Roemer Visscherstraat 8 10 Oud West 1054 EV Amsterdam Netherlands,8.3,52.3617577,4.8780052,Amsterdam,Netherlands,"Roemer Visscherstraat, Vondelbuurt, West, Amsterdam, North Holland, Netherlands, 1054 EX, Netherlands"
Hotel mbit Barcelona,Roger de Ll ria 17 Eixample 08010 Barcelona Spain,8.9,41.3907821,2.1717426,Barcelona,Spain,"Barcelona, Barcelona, Spain"
Catalonia Eixample 1864,Roger de Ll ria 60 Eixample 08009 Barcelona Spain,8.3,41.393599,2.1684151,Barcelona,Spain,"Barcelona, Barcelona, Spain"
Negresco Princess 4 Sup,Roger de Lluria 16 18 Eixample 08010 Barcelona Spain,8.9,41.3905166,2.1725643,Vilanova i la Geltrú,Spain,"16-18, Carrer de Roger de Llúria, Vilanova i la Geltrú, Barcelona, 08800, Spain"
Petit Palace Barcelona,Roger De Lluria 21 Esq Gran Via 662 Eixample 08037 Barcelona Spain,7.9,41.3909816,2.1714938,Barcelona,Spain,"Barcelona, Barcelona, Spain"
Roger de Ll ria,Roger de Lluria 28 Eixample 08010 Barcelona Spain,8.5,41.3910786,2.1717285,Barcelona,Spain,"28, Carrer de Roger de Llúria, la Dreta de l'Eixample, Barcelona, Barcelona, 08010, Spain"
Hotel Garbi Millenni,Ronda Sant Pau 14 Ciutat Vella 08001 Barcelona Spain,7.6,41.3759896,2.167148,Barcelona,Spain,"Ronda de Sant Pau, Sant Antoni, Barcelona, Barcelona, Spain"
Vincci Gala,Ronda Sant Pere 32 Eixample 08010 Barcelona Spain,8.9,41.3895263,2.1747136,Barcelona,Spain,"32, Ronda de Sant Pere, la Dreta de l'Eixample, Barcelona, Barcelona, 08010, Spain"
Catalonia Square 4 Sup,Ronda Sant Pere 9 Eixample 08010 Barcelona Spain,9.4,41.3885658,2.1712991,Barcelona,Spain,"9, Ronda de Sant Pere, la Dreta de l'Eixample, Barcelona, Barcelona, 08010, Spain"
H10 Universitat,Ronda Universitat 21 Eixample 08007 Barcelona Spain,8.5,41.3869565,2.1665338,Barcelona,Spain,"Ronda de la Universitat, la Dreta de l'Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalonia, 08001, Spain"
Hotel Regina,Rooseveltplatz 15 09 Alsergrund 1090 Vienna Austria,8.4,48.2163343,16.3595536,Vienna,Austria,"Rooseveltplatz, Alservorstadt, KG Alsergrund, Alsergrund, Vienna, 1090, Austria"
Bcn Urban Hotels Gran Rosellon,Rosell n 174 176 Eixample 08036 Barcelona Spain,8.5,41.4226648,2.1464261,Barcelona,Spain,"Barcelona, Barcelona, Spain"
Gallery Hotel,Rossell 249 Eixample 08008 Barcelona Spain,9.1,41.3949242,2.1593099,Ewing,United States of America,"249, Rossell Avenue, Ewing, Mercer County, New Jersey, 08638, USA"
Hotel Omm,Rossell 265 Eixample 08008 Barcelona Spain,8.9,41.3962468,2.1609551,Ewing,United States of America,"265, Rossell Avenue, Ewing, Mercer County, New Jersey, 08638, USA"
Ayre Hotel Rosell n,Rossell 390 Eixample 08025 Barcelona Spain,8.7,41.4047382,2.1727127,Richland,United States of America,"390, Rossell Avenue, Richland, Benton County, Washington, 99352, USA"
Evenia Rossello,Rossello 191 Eixample 08036 Barcelona Spain,8.2,41.3920254,2.1554675,Barcelona,Spain,"Evenia Rosselló, 191, Carrer del Rosselló, l'Antiga Esquerra de l'Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalonia, 08001, Spain"
Hotel Imlauer Wien,Rotensterngasse 10 02 Leopoldstadt 1020 Vienna Austria,8.5,48.2176776,16.3821364,Vienna,Austria,"Rotensterngasse, Czerninviertel, KG Leopoldstadt, Leopoldstadt, Vienna, 1020, Austria"
Hotel Nestroy Wien,Rotensterngasse 7a 02 Leopoldstadt 1020 Vienna Austria,8.1,48.2178332,16.3821636,Vienna,Austria,"Rotensterngasse, Czerninviertel, KG Leopoldstadt, Leopoldstadt, Vienna, 1020, Austria"
Hotel Lam e,Rotenturmstra e 15 01 Innere Stadt 1010 Vienna Austria,8.7,48.2102677,16.3741269,Vienna,Austria,"Bezirksmuseum Innere Stadt, 8, Wipplingerstraße, Stephansdom, Vienna, Vienna, 1010, Austria"
Crowne Plaza London Docklands,Royal Victoria Dock Western Gateway Newham London E16 1AL United Kingdom,8.8,51.5083537,0.0198855,London,United Kingdom,"London, Greater London, United Kingdom"
K K Palais Hotel,Rudolfsplatz 11 01 Innere Stadt 1010 Vienna Austria,8.6,48.2138096,16.3714293,Vienna,Austria,"Rudolfsplatz, Textilviertel, Innere Stadt, Vienna, 1010, Austria"
Radisson Blu Hotel Amsterdam,Rusland 17 Amsterdam City Center 1012 CK Amsterdam Netherlands,8.6,52.3702469,4.8966743,Amsterdam,Netherlands,"17, Rusland, Oudezijde, Amsterdam, North Holland, 1012CK, Netherlands"
Catalonia Rigoletto,Sabino de Arana 22 24 Les Corts 08028 Barcelona Spain,8.6,41.385817,2.1256789,Barcelona,Spain,"Catalonia Rigoletto, 22-24, Carrer de Sabino Arana, la Maternitat i Sant Ramon, les Corts, Barcelona, Barcelonès, Barcelona, Catalonia, 08028, Spain"
Hotel Neri,San Sever 5 Ciutat Vella 08002 Barcelona Spain,9.2,41.3832498,2.1753483,Barcelona,Spain,"Barcelona, Barcelona, Spain"
Capri by Fraser Barcelona,Sancho de vila 32 34 Sant Mart 08018 Barcelona Spain,8.8,41.3976233,2.188975,,,
Hotel Espa a Ramblas,Sant Pau 9 11 Ciutat Vella 08001 Barcelona Spain,8.7,41.3799209,2.1728181,Barcelona,Spain,"9-11, Carrer Sant Pau;Carrer de Sant Pau, el Raval, Barcelona, Barcelona, 08001, Spain"
Abba Garden,Santa Rosa Esplugues 33 08950 Barcelona Spain,7.9,41.3854716,2.1018835,Sta Coloma,Spain,"33, Carrer Montpedrós, Sta Coloma, Barcelona, Spain"
Zenit Barcelona,Santal 8 Sarri St Gervasi 08021 Barcelona Spain,8.1,41.3949199,2.1468594,Arraia-Maeztu,Spain,"1, Sarri bidea/Camino Sarri, Arraia-Maeztu, Albacete, 01120, Spain"
Hyatt Regency Amsterdam,Sarphatistraat 104 Amsterdam City Center 1018 GV Amsterdam Netherlands,8.8,52.3617751,4.9118187,Amsterdam,Netherlands,"104, Sarphatistraat, Weesperbuurt/Plantage, Amsterdam, North Holland, 1018GV, Netherlands"
Austria Trend Hotel Schloss Wilhelminenberg Wien,Savoyenstra e 2 16 Ottakring 1160 Vienna Austria,8.3,,,Vienna,Austria,"Ottakring, Vienna, Vienna, Austria"
Copthorne Tara Hotel London Kensington,Scarsdale Place Kensington Kensington and Chelsea London W8 5SY United Kingdom,8.1,51.499046,-0.1917073,London,United Kingdom,"Scarsdale Place, Earl's Court, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 6TD, United Kingdom"
Courtyard by Marriott Vienna Schoenbrunn,Sch nbrunner Schlossstra e 38 40 12 Meidling 1120 Vienna Austria,8.3,48.184732,16.3211959,,,
Arthotel ANA Prime,Sch nbrunner Stra e 41 05 Margareten 1050 Vienna Austria,8.4,48.1925582,16.3576071,Unknown,Austria,Austria
Fletcher Hotel Amsterdam,Schepenbergweg 50 Zuidoost 1105 AT Amsterdam Netherlands,7.8,52.2924567,4.9444338,Amsterdam,Netherlands,"Fletcher Hotel, 50, Schepenbergweg, Amstel III, Zuidoost, Amsterdam, North Holland, Netherlands, 1105 AT, Netherlands"
Austria Trend Hotel Park Royal Palace Vienna,Schlossallee 8 14 Penzing 1140 Vienna Austria,8.8,48.191339,16.3165873,Vienna,Austria,"Schlossallee, KG Penzing, Penzing, Vienna, 1140, Austria"
Falkensteiner Hotel Wien Zentrum Schottenfeld,Schottenfeldgasse 74 07 Neubau 1070 Vienna Austria,8.3,48.2048494,16.343618,Vienna,Austria,"Schottenfeldgasse, KG Neubau, Neubau, Vienna, 1070, Austria"
Hilton Vienna Plaza,Schottenring 11 01 Innere Stadt 1010 Vienna Austria,8.6,48.2155236,16.3646858,Vienna,Austria,"Schottenring, Schottenviertel, Innere Stadt, Vienna, 1010, Austria"
Palais Hansen Kempinski Vienna,Schottenring 24 01 Innere Stadt 1010 Vienna Austria,9.2,48.2163149,16.3685103,Vienna,Austria,"Schottenring, Schottenviertel, Innere Stadt, Vienna, 1010, Austria"
Hotel de France Wien,Schottenring 3 01 Innere Stadt 1010 Vienna Austria,8.5,48.2146623,16.3627994,Vienna,Austria,"Schottenring, Schottenviertel, Innere Stadt, Vienna, 1010, Austria"
Grand Ferdinand Vienna Your Hotel In The City Center,Schubertring 10 12 01 Innere Stadt 1010 Vienna Austria,8.6,48.2022415,16.3749336,Vienna,Austria,"10, Schubertring, Staatsoper, Vienna, Vienna, Austria"
Hotel Am Schubertring,Schubertring 11 01 Innere Stadt 1010 Vienna Austria,8.2,48.2017277,16.375463,Vienna,Austria,"Schubertring, Stubenviertel, Innere Stadt, Vienna, 1010, Austria"
The Ritz Carlton Vienna,Schubertring 5 7 01 Innere Stadt 1010 Vienna Austria,8.9,48.2022742,16.3762615,Vienna,Austria,"Bezirksmuseum Innere Stadt, 8, Wipplingerstraße, Stephansdom, Vienna, Vienna, 1010, Austria"
Hotel K nig von Ungarn,Schulerstra e 10 01 Innere Stadt 1010 Vienna Austria,9.3,48.2082215,16.3751842,Vienna,Austria,"Bezirksmuseum Innere Stadt, 8, Wipplingerstraße, Stephansdom, Vienna, Vienna, 1010, Austria"
Hotel Domizil,Schulerstra e 14 01 Innere Stadt 1010 Vienna Austria,8.9,48.2080479,16.375612,Vienna,Austria,"Bezirksmuseum Innere Stadt, 8, Wipplingerstraße, Stephansdom, Vienna, Vienna, 1010, Austria"
Hotel Capricorno,Schwedenplatz 3 4 01 Innere Stadt 1010 Vienna Austria,9.1,48.2111522,16.3788631,Vienna,Austria,"3, Schwedenplatz, Inner CIty, Vienna, Vienna, 1010, Austria"
Hotel Advance,Sep lveda 180 Eixample 08011 Barcelona Spain,8.3,,,,,
Derag Livinghotel Kaiser Franz Joseph Vienna,Sieveringer Stra e 4 19 D bling 1190 Vienna Austria,8.0,,,Vienna,Austria,"Sieveringer Straße Station 2, 75A, Sieveringer Straße, Unterdobling, Vienna, Vienna, 1190, Austria"
Room Mate Giulia,Silvio Pellico 4 Milan City Center 20121 Milan Italy,9.3,45.4651371,9.1895249,Padua,Italy,"4, Via Silvio Pellico, Padua, Padova, 35129, Italy"
Simm s Hotel,Simmeringer Hauptstra e 55 57 11 Simmering 1110 Vienna Austria,8.5,48.1790835,16.4116997,Vienna,Austria,"55-57, Simmeringer Hauptstraße, Simmering, Vienna, Vienna, 1110, Austria"
Hotel Esther a,Singel 303 309 Amsterdam City Center 1012 WJ Amsterdam Netherlands,9.1,52.3705447,4.8886439,Amsterdam,Netherlands,"303, Singel, Nieuwe Zijde, Amsterdam, North Holland, Netherlands"
Hotel Royal,Singerstra e 3 01 Innere Stadt 1010 Vienna Austria,8.6,48.2078727,16.3724042,Vienna,Austria,"Inner CIty, Vienna, Vienna, Austria"
Sloane Square Hotel,Sloane Square Kensington and Chelsea London SW1W 8EG United Kingdom,8.2,51.4927325,-0.1573708,London,United Kingdom,"Sloane Square, Hans Town, Chelsea, Royal Borough of Kensington and Chelsea, London, Greater London, England, United Kingdom"
Best Western Plus Hotel Blue Square,Slotermeerlaan 80 Geuzenveld Slotermeer 1064 HD Amsterdam Netherlands,7.3,52.3786823,4.8207833,,,
Austria Trend Hotel Ananas Wien,Sonnenhofgasse 8 10 05 Margareten 1050 Vienna Austria,8.2,48.1915401,16.3546263,Vienna,Austria,"8, Sonnenhofgasse, Margareten, Vienna, Vienna, Austria"
Hotel Zeitgeist Vienna Hauptbahnhof,Sonnwendgasse 15 10 Favoriten 1100 Vienna Austria,8.7,48.1829645,16.3776709,Vienna,Austria,"Sonnwendgasse, KG Favoriten, Favoriten, Vienna, 1100, Austria"
AZIMUT Hotel Vienna,Sonnwendgasse 8 10 Favoriten 1100 Vienna Austria,8.2,48.1834787,16.3762765,Vienna,Austria,"Sonnwendgasse, KG Favoriten, Favoriten, Vienna, 1100, Austria"
Hilton London Canary Wharf,South Quay Marsh Wall Tower Hamlets London E14 9SH United Kingdom,9.0,51.5007324,-0.01655,London,United Kingdom,"South Quay, Marsh Wall, Canary Wharf, Isle of Dogs, London Borough of Tower Hamlets, London, Greater London, England, E14 9HN, United Kingdom"
Grange Holborn Hotel,Southampton Row Bloomsbury Camden London WC1B 4AR United Kingdom,8.4,51.519616,-0.1218432,London,United Kingdom,"Southampton Row, Gray's Inn, Bloomsbury, London Borough of Camden, London, Greater London, England, WC1B 4AR, United Kingdom"
WestCord Art Hotel Amsterdam 4 stars,Spaarndammerdijk 304 Westerpark 1013 ZX Amsterdam Netherlands,8.5,52.3924898,4.8683822,Amsterdam,Netherlands,"304, Spaarndammerdijk, Spaarndammer- en Zeeheldenbuurt, Amsterdam, North Holland, 1013ZX, Netherlands"
W Amsterdam,Spuistraat 175 Amsterdam City Center 1012 VN Amsterdam Netherlands,8.4,52.3727871,4.8900059,Amsterdam,Netherlands,"175, Spuistraat, Nieuwe Zijde, Amsterdam, North Holland, 1012VN, Netherlands"
NH City Centre Amsterdam,Spuistraat 288 292 Amsterdam City Center 1012 VX Amsterdam Netherlands,8.2,52.3697554,4.8887815,Edam,Netherlands,"Spuistraat, Oude kom, Edam, North Holland, Netherlands"
The Stafford London,St James s Place Westminster Borough London SW1A 1NJ United Kingdom,9.1,51.5059087,-0.1403795,London,United Kingdom,"Borough, London, Greater London, SE1 0DB, United Kingdom"
The Tower A Guoman Hotel,St Katherines Way Tower Hamlets London E1W 1LD United Kingdom,8.6,51.5064721,-0.0716893,London,United Kingdom,"St Katherines Road, London, Greater London, DA18 4DR, United Kingdom"
Ramada Apollo Amsterdam Centre,Staalmeesterslaan 410 Slotervaart 1057 PH Amsterdam Netherlands,8.2,52.3681299,4.8440847,Amsterdam,Netherlands,"410, Staalmeesterslaan, Overtoomse Veld, Amsterdam, North Holland, 1057PH, Netherlands"
Amsterdam Marriott Hotel,Stadhouderskade 12 Oud West 1054 ES Amsterdam Netherlands,8.1,52.362514,4.8800077,Amsterdam,Netherlands,"Marriott Hotel, 12, Stadhouderskade, Oud-West, West, Amsterdam, North Holland, Netherlands, 1054 ES, Netherlands"
Park Hotel,Stadhouderskade 25 Oud Zuid 1071 ZD Amsterdam Netherlands,8.3,52.3613814,4.8832594,Amsterdam,Netherlands,"Stadhouderskade, Vondelbuurt, Zuid, Amsterdam, North Holland, Netherlands, 1071 AB, Netherlands"
NH Amsterdam Centre,Stadhouderskade 7 Oud West 1054 ES Amsterdam Netherlands,7.7,52.3630682,4.8794451,Amsterdam,Netherlands,"Hotel NH, 7, Stadhouderskade, Oud-West, West, Amsterdam, North Holland, Netherlands, 1054 ES, Netherlands"
DO CO Hotel Vienna,Stephansplatz 12 01 Innere Stadt 1010 Vienna Austria,9.0,48.2082385,16.3715725,Vienna,Austria,"Stephansplatz, Innere Stadt, Vienna, 1010, Austria"
Hotel Am Stephansplatz,Stephansplatz 9 01 Innere Stadt 1010 Vienna Austria,9.3,48.2087646,16.3721138,Vienna,Austria,"Stephansplatz, Innere Stadt, Vienna, 1010, Austria"
The Savoy,Strand Westminster Borough London WC2R 0EU United Kingdom,9.4,51.5111922,-0.1194006,London,United Kingdom,"Strand, St Clement Danes, Holborn, London, Greater London, England, WC2R 1DR, United Kingdom"
The May Fair Hotel,Stratton Street Mayfair Westminster Borough London W1J 8LT United Kingdom,8.4,51.5078943,-0.1436707,London,United Kingdom,"Stratton Street, Mayfair, London, Greater London, W1J 8LF, United Kingdom"
Best Western Hotel Pension Arenberg Wien Zentrum,Stubenring 2 01 Innere Stadt 1010 Vienna Austria,7.7,48.2107358,16.382147,Vienna,Austria,"Stubenring, Stubenviertel, Innere Stadt, Vienna, 1010, Austria"
Hotel Stefanie,Taborstra e 12 02 Leopoldstadt 1020 Vienna Austria,9.1,48.2142766,16.3801779,Vienna,Austria,"Bezirksmuseum Leopoldstadt, 9, Karmelitergasse, Praterstern Wien Nord, Vienna, Vienna, 1020, Austria"
Hotel City Central,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,8.6,,,Vienna,Austria,"E, Donaustadt, Vienna, Vienna, Austria"
Amba Hotel Charing Cross,The Strand Westminster Borough London WC2N 5HX United Kingdom,9.3,51.508236,-0.1261963,London,United Kingdom,"Strand, St Clement Danes, Holborn, London, Greater London, England, WC2R 1DR, United Kingdom"
Hotel Das Tigra,Tiefer Graben 14 20 01 Innere Stadt 1010 Vienna Austria,8.9,48.2121772,16.3680771,Vienna,Austria,"14, Tiefer Graben, Stephansdom, Vienna, Vienna, Austria"
Holiday Inn London Brent Cross,Tilling Road London NW2 1LP United Kingdom,7.9,51.5731061,-0.2233332,London,United Kingdom,"Tilling Road, Brent Cross, London Borough of Barnet, London, Greater London, England, NW2 1LP, United Kingdom"
Bermondsey Square Hotel A Bespoke Hotel,Tower Bridge Road Southwark London SE1 3UN United Kingdom,8.3,51.4991134,-0.0790969,London,United Kingdom,"Tower Bridge Road, Bermondsey Village, Old Kent Road, London Borough of Southwark, London, Greater London, England, SE1 3NG, United Kingdom"
Courtyard by Marriott Vienna Prater Messe,Trabrennstra e 4 02 Leopoldstadt 1020 Vienna Austria,8.7,48.2130607,16.4133973,Vienna,Austria,"Leopoldstadt, Vienna, Vienna, Austria"
NH Barcelona Stadium,Travessera de les Corts 150 152 Les Corts 08028 Barcelona Spain,8.1,41.3812574,2.1269078,Barcelona,Spain,"NH Barcelona Stadium, 150-152, Travessera de les Corts, la Maternitat i Sant Ramon, les Corts, Barcelona, Barcelonès, Barcelona, Catalonia, 08028, Spain"
Imperial Riding School Renaissance Vienna Hotel,Ungargasse 60 03 Landstra e 1030 Vienna Austria,8.1,48.1966396,16.3863822,Unknown,Austria,Austria
Aparthotel Adagio Vienna City,Uraniastra e 2 01 Innere Stadt 1010 Vienna Austria,8.1,48.2110845,16.3838405,Vienna,Austria,"Inner CIty, Vienna, Vienna, Austria"
Mercure Barcelona Condor,V a Augusta 127 Sarri St Gervasi 08006 Barcelona Spain,8.0,41.3999934,2.1452467,Barcelona,Spain,"127, Via Augusta, Sant Gervasi - Galvany, Barcelona, Barcelona, 08006, Spain"
H10 Cubik 4 Sup,V a Laietana 69 Ciutat Vella 08003 Barcelona Spain,9.3,41.388024,2.1731556,Barcelona,Spain,"Barcelona, Barcelona, Spain"
Sunotel Club Central,Valencia 157 Eixample 08011 Barcelona Spain,8.2,41.38793,2.1568061,Barcelona,Spain,"Carrer de València, el Camp de l'Arpa del Clot, Sant Martí, Barcelona, Barcelonès, Barcelona, Catalonia, 08001, Spain"
Conservatorium Hotel,Van Baerlestraat 27 Oud Zuid 1071 AN Amsterdam Netherlands,9.2,52.358631,4.8786236,Amsterdam,Netherlands,"27, Van Baerlestraat, Museumkwartier, Amsterdam, North Holland, 1071AN, Netherlands"
NH Amsterdam Zuid,Van Leijenberghlaan 221 Zuideramstel 1082 GG Amsterdam Netherlands,7.8,52.3266672,4.8800884,Amsterdam,Netherlands,"221, Van Leijenberghlaan, Buitenveldert-Oost, Amsterdam, North Holland, 1082GG, Netherlands"
Hotel Tocq,Via A de Tocqueville 7 D Garibaldi Station 20154 Milan Italy,8.6,45.4828787,9.186346,Milan,Italy,"7d, Via Alessio Di Tocqueville, Quarto Oggiaro, Milan, Milano, 20154, Italy"
The Square Milano Duomo,Via Albricci 2 4 Milan City Center 20122 Milan Italy,9.0,45.4608604,9.1890215,Milan Belfiore,Italy,"Milan Belfiore, Padova, Italy"
Mandarin Oriental Milan,Via Andegari 9 Milan City Center 20121 Milan Italy,9.2,45.4694772,9.1909325,Milan Belfiore,Italy,"Milan Belfiore, Padova, Italy"
Art Hotel Navigli,Via Angelo Carlo Fumagalli 4 Navigli 20143 Milan Italy,8.6,45.4501306,9.1696481,Milan,Italy,"Navigli, Milan, Milano, Italy"
Hotel Balmoral,Via Augusta 5 08006 Barcelona Spain,8.3,41.3961294,2.1551626,Barcelona,Spain,"Hotel Balmoral, 5, Via Augusta, Sant Gervasi - Galvany, Sarrià - Sant Gervasi, Barcelona, Barcelonès, Barcelona, Catalonia, 08001, Spain"
Brunelleschi Hotel,Via Baracchini 12 Milan City Center 20123 Milan Italy,8.3,45.461177,9.191047,Padua,Italy,"Via Flavio Baracchini, Padua, Padova, Italy"
Camperio House Suites Apartments,Via Camperio 9 Milan City Center 20123 Milan Italy,8.9,45.466598,9.183064,Padua,Italy,"Via Manfredo Camperio, Padua, Padova, Italy"
TownHouse 33,Via Carlo Goldoni 33 Citt Studi 20129 Milan Italy,8.2,45.4693349,9.2142383,,,
Hotel Regina,Via Cesare Correnti 13 Milan City Center 20123 Milan Italy,8.4,45.459485,9.179511,Asigliano Veneto,Italy,"13, Via Cesare Battisti, Asigliano Veneto, Vicenza, 36020, Italy"
Hotel Capitol Milano,Via Cimarosa 6 Fiera Milano City 20144 Milan Italy,8.3,45.4661781,9.1588367,Milan,Italy,"6, Via Domenico Cimarosa, Quarto Oggiaro, Milan, Milano, 20144, Italy"
Hotel Clerici,Via Clerici 11 Milan City Center 20121 Milan Italy,9.0,45.4667717,9.1871001,Milan Belfiore,Italy,"Milan Belfiore, Padova, Italy"
UNA Hotel Cusani,Via Cusani 13 Milan City Center 20121 Milan Italy,8.8,45.4684251,9.1834161,Milan Belfiore,Italy,"Milan Belfiore, Padova, Italy"
Hotel Pierre Milano,Via De Amicis 32 Milan City Center 20123 Milan Italy,7.5,45.4595203,9.1770004,Spinea,Italy,"32, Via Edmondo De Amicis, Spinea, Venezia, 30038, Italy"
